symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
ETERNAL,138712,138065,647,0.47,11167,13894.82635,6497618307,698.76932,281
SHREECEM,18858,18774,84,0.45,366,1760.74968,69324661,2.74661,26715
ADANIPORTS,70131,69836,295,0.42,1770,3860.70538,1122503322,72.41322,1772
HYUNDAI,34854,34710,144,0.41,296,674.3454,94504047,7.34547,1947
ADANIENSOL,48534,48339,195,0.4,1993,4184.66202,1907578748,120.30248,1697
IOC,56605,56383,222,0.39,1322,3217.58726,582925248,47.33186,137
IDFCFIRSTB,66644,66385,259,0.39,890,3084.84088,360896742,35.77367,79
BANDHANBNK,90855,90505,350,0.39,3139,2762.85168,1674410796,211.19796,165
MANAPPURAM,28604,28494,110,0.39,1019,4477.0416,626265120,74.7012,347
SIEMENS,37353,37214,139,0.37,781,2198.55004,285799552,23.08302,3644
WAAREEENER,81040,80740,300,0.37,1133,2568.05136,289415798,16.63298,2697
ICICIGI,39405,39260,145,0.37,1141,2408.03316,370057759,36.13759,1626
GAIL,37150,37017,133,0.36,324,1274.68856,71920657,8.63857,170
TIINDIA,14821,14768,53,0.36,125,616.36152,9463732,0.95732,2807
GMRAIRPORT,31263,31152,111,0.36,430,1760.56742,152188222,18.49072,105
HAVELLS,39786,39646,140,0.35,553,1606.3237,176333020,17.6802,1204
HCLTECH,168125,167536,589,0.35,10666,15512.12264,3832926308,467.66308,1263
ADANIENT,97154,96819,335,0.35,3852,6268.00931,3038355037,339.57307,3032
MUTHOOTFIN,43902,43752,150,0.34,1537,2011.6828,1087367957,83.22957,2956
GODREJCP,28827,28730,97,0.34,238,606.361,66453910,5.5891,1055
MANKIND,20632,20564,68,0.33,276,680.8468,109956760,5.5676,2547
TATACONSUM,49777,49622,155,0.31,1118,1955.88409,499582924,51.76924,1106
TCS,395493,394283,1210,0.31,25403,21627.79337,10754383326,992.42826,2253
PHOENIXLTD,14618,14574,44,0.3,238,1166.46628,55163073,2.34073,2008
VBL,70026,69823,203,0.29,752,2090.70114,237809175,19.023,455
CDSL,57322,57160,162,0.28,1885,2545.13502,958370701,57.29701,1313
KEI,24262,24194,68,0.28,440,1492.08717,230255851,17.49601,4878
TITAN,79483,79266,217,0.27,2671,2853.38648,1898540255,89.34005,4672
ABB,50541,50406,135,0.27,1578,2764.8416,1237617908,78.86658,7492
CHOLAFIN,35628,35534,94,0.26,542,3350.08712,248741050,17.6605,1690
SUZLON,67792,67617,175,0.26,757,2131.71024,317025020,24.7142,52
AXISBANK,240418,239798,620,0.26,4704,5957.46656,3056052775,213.96525,1219
LAURUSLABS,38157,38059,98,0.26,833,4011.05973,724500296,97.01296,1564
TMPV,133992,133650,342,0.26,2725,2924.97728,1175141376,82.77376,320
WIPRO,175697,175254,443,0.25,5018,14664.5574,1154636310,161.0631,174
HDFCLIFE,77939,77745,194,0.25,632,1960.42275,192434396,15.89896,551
UNOMINDA,14960,14923,37,0.25,109,315.56046,37174654,1.37654,1121
KAYNES,40082,39983,99,0.25,2529,4276.94914,847846474,59.41474,3190
TECHM,70593,70419,174,0.25,2854,9068.89416,1784045802,162.51402,1571
BRITANNIA,28495,28425,70,0.25,486,1395.23422,190032275,17.44775,5343
ONGC,86347,86140,207,0.24,2095,1548.11655,1046894715,77.6034,252
BANKINDIA,34140,34060,80,0.23,270,920.09164,112487492,15.77732,141
SUPREMEIND,21827,21776,51,0.23,263,959.15639,62963157,1.29407,3418
JSWENERGY,39844,39753,91,0.23,565,1145.00679,227796251,9.92751,551
GLENMARK,41752,41657,95,0.23,413,1840.83397,161045628,6.65628,2199
BAJAJ-AUTO,116496,116231,265,0.23,10980,5114.40502,8766867414,503.14914,11217
JUBLFOOD,33558,33483,75,0.22,453,1034.98275,133975512,25.13012,411
DABUR,44950,44853,97,0.22,396,1105.84637,101290062,8.83812,420
TVSMOTOR,113851,113609,242,0.21,4826,7833.90321,2531074225,201.35725,3888
PAGEIND,24000,23949,51,0.21,215,775.27994,95294135,3.44135,39980
GODREJPROP,45179,45083,96,0.21,805,886.2266,451980698,33.70198,2026
YESBANK,75793,75632,161,0.21,1618,3111.6483,884877415,38.45515,22
POWERINDIA,53960,53847,113,0.21,1510,1825.87465,1052801848,67.64348,32245
CONCOR,28288,28229,59,0.21,254,478.563,107735037,19.53787,477
HAL,74006,73852,154,0.21,1871,2009.31829,1100937486,88.77486,4566
CUMMINSIND,33429,33360,69,0.21,362,1651.81324,242055956,11.35956,5568
PIDILITIND,19431,19391,40,0.21,162,459.8367,81801620,4.9662,1554
FEDERALBNK,69856,69713,143,0.21,1043,2279.8895,699770850,43.5835,352
ANGELONE,32347,32284,63,0.2,954,1695.0505,585185775,61.10775,303
AMBUJACEM,91142,90967,175,0.19,1305,3480.54468,325562676,22.94676,418
ALKEM,17276,17243,33,0.19,133,309.31791,63116773,4.41773,5618
GODFRYPHLP,12180,12157,23,0.19,292,199.26035,157556129,3.02879,2027
BAJFINANCE,153618,153334,284,0.19,5656,11219.74725,3315384735,306.47235,1023
OBEROIRLTY,39554,39481,73,0.18,1781,6375.52986,494333623,30.31623,1802
PFC,69306,69180,126,0.18,982,1594.77955,370911294,31.15294,410
TRENT,121719,121498,221,0.18,2430,3670.16289,1230392729,95.49333,2854
GRASIM,64943,64828,115,0.18,474,1534.1142,219461785,11.51785,3090
POLYCAB,66792,66674,118,0.18,2219,5388.0892,1982529343,109.29343,8936
COLPAL,31403,31350,53,0.17,569,1350.33932,197079170,12.0217,2082
DALBHARAT,22537,22500,37,0.16,1356,3906.33815,425134108,35.63608,1832
VEDL,122976,122782,194,0.16,1884,1484.63827,447213276,38.59526,261
SUNPHARMA,98493,98339,154,0.16,1880,1373.76708,1148513649,44.75649,1951
UNIONBANK,55438,55352,86,0.16,825,2646.8757,354487944,20.36694,167
INDUSTOWER,87770,87634,136,0.16,341,1190.1241,111582764,6.06764,388
VOLTAS,40226,40164,62,0.15,317,571.50498,99845943,6.43443,1297
MARICO,20960,20928,32,0.15,250,865.79772,170834280,9.9828,849
CAMS,18576,18548,28,0.15,319,1207.75875,80040609,6.75609,753
DMART,72496,72388,108,0.15,1762,1845.90522,898264200,59.742,4031
MFSL,28782,28740,42,0.15,277,671.96508,101639184,14.71184,1499
ASTRAL,33378,33330,48,0.14,372,1173.98081,107329372,16.06372,1411
DIXON,133866,133675,191,0.14,5268,7964.7477,2900898254,228.93254,13710
GVT&D,33920,33872,48,0.14,571,915.79872,224806115,21.31115,4299
LTF,48369,48303,66,0.14,493,1484.5599,196446870,15.9687,301
UPL,38534,38484,50,0.13,404,1247.56191,211502492,17.82367,598
LT,192836,192586,250,0.13,2964,3661.57391,1634671032,96.42032,3769
BLUESTARCO,22089,22061,28,0.13,160,611.00819,23477983,0.71483,1617
HINDALCO,124826,124672,154,0.12,2101,3729.47757,1051320914,96.71914,947
RELIANCE,515474,514840,634,0.12,13236,10093.7688,7604117855,475.47855,1268
EICHERMOT,88985,88878,107,0.12,2608,3320.76194,1690046007,108.31007,7631
CANBK,91099,90991,108,0.12,839,3266.5626,395634172,50.93347,124
ICICIPRULI,42948,42898,50,0.12,254,514.31313,68333144,13.53894,500
SBIN,234260,233992,268,0.11,6997,5612.19075,4833023227,284.70727,1009
FORTIS,20731,20708,23,0.11,64,344.16107,12460736,2.00236,943
ICICIBANK,260866,260588,278,0.11,4299,8120.02303,3546611901,209.28901,1431
HINDZINC,52604,52552,52,0.1,1256,2268.81711,621479458,43.97958,526
SAIL,53589,53537,52,0.1,277,1590.3061,54559057,4.73807,160
BAJAJFINSV,71116,71048,68,0.1,1531,1113.90483,762480549,64.50549,1873
TATAPOWER,82810,82732,78,0.09,482,942.8841,171797856,14.30106,375
MOTHERSON,39466,39429,37,0.09,455,1687.26726,244590112,31.22662,143
KFINTECH,20459,20440,19,0.09,209,483.60024,55657429,4.45929,869
INDIANB,36824,36790,34,0.09,272,1066.3188,118604620,10.8112,820
PNBHOUSING,18479,18462,17,0.09,169,599.52535,58306963,10.48463,1062
KOTAKBANK,161358,161210,148,0.09,1588,3250.1784,903684860,63.3986,381
ASIANPAINT,66625,66567,58,0.09,3029,2463.93025,1773852335,113.17335,2649
HDFCBANK,924261,923477,784,0.08,24284,18642.72761,10226939996,672.09246,742
PETRONET,27435,27412,23,0.08,228,536.80605,63561916,5.43666,268
DIVISLAB,77061,76999,62,0.08,1728,2182.35298,1056584942,34.09942,7252
JIOFIN,150367,150248,119,0.08,3546,4592.69759,1530673228,149.52603,232
IREDA,34262,34235,27,0.08,212,783.99199,35457357,6.03544,119
HDFCAMC,45537,45502,35,0.08,577,1526.71452,294507348,27.83748,2490
APLAPOLLO,22398,22381,17,0.08,269,788.19261,94134176,6.42176,1813
MAXHEALTH,35736,35709,27,0.08,422,949.84779,147237709,11.40709,1078
KALYANKJIL,96617,96548,69,0.07,2767,2225.30719,1990381855,313.49605,584
NYKAA,23374,23358,16,0.07,221,1274.90062,97619031,5.72156,322
DELHIVERY,30946,30925,21,0.07,213,1020.74873,106417412,9.55537,463
BHARTIARTL,184240,184117,123,0.07,4962,6856.80811,3857102381,168.12881,1899
M&M,157530,157429,101,0.06,4582,4162.63428,2563199050,240.0705,3199
BOSCHLTD,19530,19518,12,0.06,474,1276.51473,385492422,18.29922,41790
PRESTIGE,18362,18351,11,0.06,295,840.21642,133855938,27.88938,1611
ITC,193792,193710,82,0.04,1446,1875.01221,523404537,36.65487,280
LICHSGFIN,36462,36449,13,0.04,193,496.6136,55491460,7.1146,531
NMDC,80178,80151,27,0.03,304,847.24177,92067300,3.213,82
RADICO,9382,9379,3,0.03,43,195.02703,6896965,0.64465,4058
HINDUNILVR,119578,119541,37,0.03,1607,1952.10075,856258161,60.58161,2152
POWERGRID,54454,54438,16,0.03,816,1289.64514,328576538,18.85788,288
BANKBARODA,92722,92701,21,0.02,1455,2392.23874,817724787,85.51325,242
PIIND,31494,31489,5,0.02,613,1146.53943,179446123,17.80873,2741
BHARATFORG,25709,25706,3,0.01,526,1413.6502,439163535,37.73535,2167
EXIDEIND,26856,26853,3,0.01,431,600.36048,286175034,16.89534,439
ADANIPOWER,84139,84130,9,0.01,2901,4654.19271,1824377411,152.35286,213
SBICARD,59884,59883,1,0.0,1123,2418.9252,320733904,42.69904,614
MAZDOCK,51781,51781,0,0.0,390,969.10618,106600578,8.05578,2291
INOXWIND,30481,30482,-1,0.0,185,638.68288,28667456,2.51456,76
INDHOTEL,41638,41644,-6,-0.01,549,1453.0913,257321850,14.8685,719
BEL,144532,144558,-26,-0.02,2765,3346.66964,1307534357,102.57107,404
NTPC,138780,138805,-25,-0.02,1414,1308.3828,624796305,29.60055,348
BSE,109365,109385,-20,-0.02,3818,2617.31748,2575760226,178.40226,3563
ASHOKLEY,64663,64675,-12,-0.02,1499,2218.8675,947558200,84.832,149
ZYDUSLIFE,19212,19216,-4,-0.02,179,690.18759,113601447,14.07447,1112
COALINDIA,106304,106330,-26,-0.02,1015,1055.86105,489628746,50.59746,428
PGEL,29501,29510,-9,-0.03,791,1062.96545,333052054,23.38054,569
LODHA,45501,45517,-16,-0.04,1058,1790.03612,589615443,98.52943,1142
LICI,33373,33385,-12,-0.04,213,521.7128,76429178,4.30178,420
BHEL,72251,72277,-26,-0.04,1508,2844.24078,1379013562,93.21375,408
JSWSTEEL,79453,79483,-30,-0.04,642,1345.05204,408640497,18.85497,1236
RVNL,44675,44692,-17,-0.04,514,857.19326,141643675,13.0155,223
DLF,82576,82612,-36,-0.04,1216,1448.66507,611751654,77.70154,637
SBILIFE,35781,35798,-17,-0.05,1343,795.28275,867379792,58.17292,1840
NHPC,42653,42674,-21,-0.05,545,903.59313,217351867,12.69417,79
NATIONALUM,53848,53877,-29,-0.05,537,939.9585,262026018,35.19768,341
JINDALSTEL,35005,35025,-20,-0.06,552,692.35556,295086825,29.30575,1035
PAYTM,85696,85747,-51,-0.06,2178,3227.18909,1744262731,114.40231,1247
NBCC,28307,28324,-17,-0.06,339,1125.49125,98071220,20.1422,92
COCHINSHIP,34229,34251,-22,-0.06,596,1010.95712,235245880,15.3388,1393
NAM-INDIA,16933,16944,-11,-0.06,155,327.73518,75876237,7.76237,1095
TATASTEEL,136554,136643,-89,-0.07,1656,1590.1655,703918407,39.19657,182
PATANJALI,61840,61881,-41,-0.07,741,1217.80386,154036051,21.65426,336
BDL,51058,51097,-39,-0.08,920,2015.76977,296783921,39.75921,1241
SOLARINDS,31772,31800,-28,-0.09,579,1225.80863,427002564,20.27564,18529
MARUTI,156326,156477,-151,-0.1,7099,4443.44552,4410820474,262.85474,13299
AUROPHARMA,36975,37013,-38,-0.1,427,774.22488,290410180,25.0718,1528
NIFTYNXT50,1884,1886,-2,-0.11,69,392.56384,90642165,0.29665,71513
HINDPETRO,42889,42936,-47,-0.11,1725,2605.63857,1082546086,107.23711,379
LTM,44163,44219,-56,-0.13,887,1838.41902,350153196,28.43196,3987
ADANIGREEN,82391,82497,-106,-0.13,3389,3266.24514,2588615712,283.25712,1385
RBLBANK,27864,27902,-38,-0.14,535,2104.59637,393702381,34.94881,350
PNB,69023,69120,-97,-0.14,1355,2967.1232,907314880,83.2288,109
AMBER,41609,41679,-70,-0.17,2624,2168.74291,1745037588,56.67588,7354
PERSISTENT,79063,79250,-187,-0.24,3199,2666.05812,1765908967,184.83967,5064
IRFC,44731,44843,-112,-0.25,500,702.21634,172045520,14.99795,86
UNITDSPR,37166,37260,-94,-0.25,2123,3484.21616,868858840,88.7484,1427
NAUKRI,47856,47992,-136,-0.28,1563,1801.82425,831771242,54.45742,1163
BPCL,44830,44961,-131,-0.29,2188,1533.11547,1184873145,125.52645,306
NESTLEIND,56439,56625,-186,-0.33,2573,2141.2507,1676797035,100.07035,1433
HEROMOTOCO,73707,73952,-245,-0.33,7565,5635.19445,5308827640,408.1264,5056
INDUSINDBK,101028,101412,-384,-0.38,3762,3547.45482,2340048515,208.36515,994
FORCEMOT,25069,25171,-102,-0.41,489,990.92933,119463651,12.63651,17336
APOLLOHOSP,35019,35162,-143,-0.41,545,453.8581,557401763,17.33013,8844
TATAELXSI,85362,85734,-372,-0.43,2646,2739.18331,883012483,79.99983,3420
KPITTECH,57633,57885,-252,-0.44,708,690.54778,244378060,29.1906,553
VMM,16514,16593,-79,-0.48,1164,2043.01206,422062277,47.05227,108
NUVAMA,6854,6894,-40,-0.58,1158,1891.77635,939851885,112.41885,1968
INFY,628344,632432,-4088,-0.65,173024,216359.4502,51052950296,5587.42296,1037
SRF,70791,71746,-955,-1.33,12110,8679.735,5715542366,497.98366,2650
DRREDDY,91324,92890,-1566,-1.69,9573,11107.05543,5851980993,560.18493,1152
