symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
UNIONBANK,37259,36524,735,2.01,11692,13258.30713,8744853150,2050.78837,189
GRASIM,48264,47331,933,1.97,5327,11430.11947,3315262665,516.22665,3300
TATAELXSI,28582,28066,516,1.84,2768,1657.06058,1143434018,215.96518,3609
BAJAJHLDNG,4682,4598,84,1.83,279,609.64799,178510400,34.979,11122
PAYTM,53525,52573,952,1.81,9174,12351.88155,10041241452,2248.42952,1626
MUTHOOTFIN,53644,52692,952,1.81,15650,7537.32443,12541901564,2438.05314,2960
OFSS,25277,24848,429,1.73,2792,4173.35032,3075545216,745.65216,12167
POLYCAB,42048,41339,709,1.72,8063,8670.01685,8259488472,1271.38472,8829
PIDILITIND,14391,14152,239,1.69,916,1145.942,628553405,60.83405,1627
ICICIBANK,207987,204557,3430,1.68,57118,56998.58458,53027912581,7098.77581,1445
HDFCAMC,32168,31639,529,1.67,3037,3713.42328,1972655496,302.60496,2505
BRITANNIA,33367,32828,539,1.64,2590,1534.27853,1542361293,156.73793,5112
BOSCHLTD,17731,17449,282,1.62,6517,2474.43348,7733927723,630.65223,47130
ASHOKLEY,57688,56775,913,1.61,5939,7587.642,4431581100,684.686,167
DABUR,47501,46750,751,1.61,4328,3028.57075,1816011325,247.30075,379
KPITTECH,26899,26476,423,1.6,3066,2406.63423,1218727606,249.17606,581
LTM,36721,36145,576,1.59,3385,2649.43035,2117836843,514.06843,4533
JSWENERGY,34146,33622,524,1.56,7408,5333.41781,3909804175,707.10425,539
AUBANK,34717,34191,526,1.54,4094,5526.5335,3990717580,719.7758,1070
ADANIPORTS,74113,73005,1108,1.52,40703,27661.04217,30832812319,5401.81319,1700
SHRIRAMFIN,59654,58769,885,1.51,10269,14955.8291,7724586474,1370.94474,1049
ICICIPRULI,24646,24285,361,1.49,1168,921.99162,443790182,56.45432,498
ICICIGI,27728,27328,400,1.46,1307,1230.27768,541898295,82.28795,1523
M&M,116073,114417,1656,1.45,12633,8087.9543,7505661562,966.51562,3179
WIPRO,102476,101065,1411,1.4,7743,5156.4114,3713258280,596.7828,177
TATASTEEL,158638,156466,2172,1.39,38514,16469.82562,18668138830,3190.73205,184
AMBER,26401,26056,345,1.32,2757,2336.13724,1870618694,353.58694,7397
AUROPHARMA,34915,34470,445,1.29,7154,10084.60475,5654822574,1065.32574,1652
COALINDIA,128555,126953,1602,1.26,111303,27985.63594,61575199542,8429.25042,424
INDIGO,80786,79789,997,1.25,11677,7996.91944,8197849015,1402.39015,4953
HDFCLIFE,77035,76088,947,1.24,5184,2669.64852,2902341057,425.61057,538
DMART,53461,52810,651,1.23,3075,1504.53697,1665433807,209.38807,3790
NATIONALUM,43875,43341,534,1.23,8410,5725.59993,5633674256,1295.74256,373
PGEL,20208,19964,244,1.22,1222,1146.1731,566573673,117.07173,563
PAGEIND,18762,18540,222,1.2,3767,3542.12122,2432903766,388.43766,36015
MIDCPNIFTY,87790,86762,1028,1.18,35410,12442.56888,61808718280,5569.4728,14716
COFORGE,50314,49731,583,1.17,10278,10142.49307,8743647776,1927.64276,1948
HCLTECH,88359,87344,1015,1.16,12630,5186.11804,6376674264,1182.74264,1316
BANKNIFTY,1032682,1020829,11853,1.16,686693,169985.74839,1176286908446,102374.34446,57726
GVT&D,38592,38151,441,1.16,4937,6163.17646,2121252537,520.15037,4314
ZYDUSLIFE,19684,19460,224,1.15,2113,3586.54968,1890564669,273.84669,1140
BDL,46959,46425,534,1.15,4810,3213.37276,2351643205,516.62205,1257
POWERGRID,69520,68778,742,1.08,11058,4370.78527,5379320622,727.10872,268
TORNTPHARM,34250,33890,360,1.06,3828,2144.31048,2215817762,360.30262,4923
HINDUNILVR,112297,111122,1175,1.06,9461,4572.29661,5320315644,582.01644,1968
SUPREMEIND,18695,18501,194,1.05,1885,1763.36662,1019115664,156.21914,3504
PREMIERENE,26158,25887,271,1.05,1795,3030.72334,915964211,195.88211,1003
UNITDSPR,27390,27111,279,1.03,2097,1841.76652,1077186408,146.58408,1471
ALKEM,16123,15959,164,1.03,1154,884.88178,681429392,62.29392,5203
SONACOMS,19161,18975,186,0.98,2621,5003.34835,2136121030,397.7853,789
TECHM,45780,45337,443,0.98,6243,5589.8358,5618904942,932.16942,1605
360ONE,13471,13343,128,0.96,1209,985.01125,632609535,109.09535,1164
HAL,77011,76284,727,0.95,8038,5407.16184,5430851793,956.66793,4769
MPHASIS,23041,22828,213,0.93,2290,2401.60783,1353698618,268.26918,2451
TIINDIA,16829,16674,155,0.93,1562,872.33624,773836124,117.16124,2700
PFC,117340,116267,1073,0.92,14656,10167.3676,5883360938,951.69438,346
ETERNAL,106322,105355,967,0.92,16516,16890.89154,11734016837,2110.71587,330
HINDZINC,58841,58306,535,0.92,7755,6340.03919,5220868917,972.57417,592
BPCL,26898,26654,244,0.92,2148,1620.84951,1224208193,212.25818,318
INFY,293533,290907,2626,0.9,33446,10771.10964,14461461236,2255.01236,1128
IEX,25787,25557,230,0.9,984,705.76749,463058761,81.03136,119
LUPIN,34277,33974,303,0.89,2279,1691.06645,1998869299,212.16799,2142
CDSL,49362,48945,417,0.85,5472,4138.25728,3248398612,573.67612,1373
NESTLEIND,26795,26570,225,0.85,1554,1371.7302,1003231810,119.7181,1414
HAVELLS,25641,25433,208,0.82,1785,1609.1462,918282480,102.5248,1194
IRFC,35387,35101,286,0.81,3016,1815.61621,1233781710,185.9256,82
INOXWIND,32030,31773,257,0.81,5888,4261.74528,2396286976,622.22976,71
RELIANCE,500635,496632,4003,0.81,56498,35391.6445,34276611100,4099.761,1309
INDUSINDBK,63090,62600,490,0.78,14213,14333.67299,8623571243,1472.57243,997
BHEL,48938,48567,371,0.76,6737,12012.81978,6618099915,1555.33665,429
CUMMINSIND,40267,39962,305,0.76,1974,3735.12438,1682531248,232.71248,5087
NYKAA,15797,15679,118,0.75,910,2738.96375,696839250,123.3925,334
CIPLA,45044,44712,332,0.74,2827,1557.00135,1575877704,197.48704,1404
DIXON,110516,109718,798,0.73,18999,13381.15904,12775734111,2218.59111,14618
GMRAIRPORT,37337,37068,269,0.73,2451,4947.20707,1191733224,201.98274,94
HINDPETRO,31377,31154,223,0.72,1422,1691.62101,898702452,137.19233,358
SHREECEM,20181,20038,143,0.71,1635,3696.2004,626393096,68.43096,23680
DELHIVERY,21015,20868,147,0.7,1857,2893.94938,1521322272,269.28022,455
ASIANPAINT,64031,63585,446,0.7,5429,1634.76117,3369744880,375.4488,2520
MARICO,20773,20634,139,0.67,1713,2920.83996,1453642308,174.58308,823
MANAPPURAM,32825,32606,219,0.67,1666,4853.2491,1277555820,279.3582,341
ITC,195322,194062,1260,0.65,16585,4616.19246,7334507973,810.25285,265
NBCC,23100,22953,147,0.64,1442,1354.0969,709877480,122.6498,85
AXISBANK,195965,194740,1225,0.63,38731,31787.38256,28163777650,3598.4015,1269
KOTAKBANK,149815,148881,934,0.63,15650,15003.1052,12032278880,1609.8888,425
BHARATFORG,26314,26152,162,0.62,3829,5607.0516,3399932870,588.5287,2019
NAM-INDIA,16476,16376,100,0.61,1178,3959.92725,505783600,64.461,1177
PNB,47620,47332,288,0.61,7267,8502.5808,6161416640,1177.7664,117
POLICYBZR,26741,26587,154,0.58,2150,2738.76211,1158103285,275.12285,1849
GLENMARK,37740,37525,215,0.57,1264,2601.21787,924027791,157.32791,2440
VMM,18776,18671,105,0.56,1240,1091.46534,574168268,122.59393,107
PETRONET,21345,21228,117,0.55,794,645.18984,385125269,72.91269,290
CROMPTON,51295,51016,279,0.55,1923,1884.49005,797200951,116.01701,227
JINDALSTEL,36842,36645,197,0.54,4593,8527.09668,2548296893,398.09393,1151
JUBLFOOD,28497,28345,152,0.54,936,832.23375,513618150,62.494,481
HINDALCO,99691,99168,523,0.53,15190,12647.89302,9785305061,1469.63061,1014
CAMS,21948,21834,114,0.52,2125,2430.44513,1092882582,197.55582,743
CONCOR,27490,27350,140,0.51,1233,1531.9995,661240075,145.71325,511
BIOCON,34550,34381,169,0.49,3610,7568.065,3005328400,490.409,402
ADANIENSOL,54930,54669,261,0.48,5201,6532.80228,4553080503,1061.40003,1386
TVSMOTOR,73045,72704,341,0.47,9877,6767.47464,6726256183,1077.38683,4176
NAUKRI,30809,30666,143,0.47,4276,2217.21412,2996164583,466.35583,1333
JSWSTEEL,76972,76626,346,0.45,6940,9359.80278,5369895972,714.15972,1310
ADANIENT,107302,106822,480,0.45,12178,12517.64351,10067380528,1912.15228,2896
ULTRACEMCO,59938,59679,259,0.43,2947,2359.69933,1477135787,186.58787,11366
IDFCFIRSTB,62310,62054,256,0.41,8220,13340.09986,5334415152,851.36152,85
SUNPHARMA,83167,82826,341,0.41,10754,2236.24887,7161939543,644.57543,1919
TATACONSUM,48736,48537,199,0.41,2845,2309.351,1399267468,193.06468,1017
ADANIPOWER,86784,86437,347,0.4,26179,20676.98458,18251123218,3266.93968,208
MANKIND,18340,18268,72,0.39,624,535.61655,328950835,49.20835,2369
BHARTIARTL,199242,198473,769,0.39,9918,5748.24024,8425689056,917.85556,1864
RADICO,11735,11690,45,0.38,2549,1183.22812,1718154622,108.17122,4515
SAGILITY,11624,11580,44,0.38,2357,2607.6924,1123341120,262.7712,46
TITAN,57912,57702,210,0.36,6722,4074.74884,5604544781,654.09781,5033
MAZDOCK,42011,41865,146,0.35,3749,2048.76837,1985862917,359.79167,2475
LAURUSLABS,44152,44001,151,0.34,4406,9600.11573,6163433172,1015.56172,1856
KFINTECH,17910,17849,61,0.34,1819,1600.49392,855857991,183.01491,933
GODREJPROP,38738,38609,129,0.33,15383,14010.53371,9044597695,2223.81695,2018
INDHOTEL,37049,36927,122,0.33,3141,4104.5488,1939496280,226.9628,723
FORTIS,19917,19853,64,0.32,325,1325.01866,101124929,14.28929,913
BEL,125185,124790,395,0.32,9538,7466.38397,4918518685,790.1206,407
IDEA,117046,116677,369,0.32,8202,14442.32427,7651408041,1370.98341,14
CGPOWER,33536,33431,105,0.31,8093,9732.97736,5354823081,1005.82081,884
SBILIFE,37527,37423,104,0.28,2870,2149.57061,1751928656,195.56156,1736
MOTHERSON,34170,34080,90,0.26,1586,2823.47299,1350973144,232.95769,162
MAXHEALTH,33117,33031,86,0.26,1519,1703.46235,640830729,117.28479,989
MOTILALOFS,12737,12712,25,0.2,1405,2335.15823,921802918,194.85918,1015
ABB,25479,25429,50,0.2,3045,4069.22222,2496861790,448.1179,7421
INDUSTOWER,76956,76816,140,0.18,1494,2911.52336,697160684,112.05584,380
TCS,217894,217502,392,0.18,21780,7207.05143,11004913635,1731.39135,2328
LICI,58623,58522,101,0.17,3539,3669.31544,1735065332,289.48332,413
PNBHOUSING,20026,19994,32,0.16,1239,2318.85771,724342872,130.73872,1152
MARUTI,142124,141900,224,0.16,29508,8534.72785,18716138704,2173.68704,12831
ASTRAL,23511,23475,36,0.15,2414,3382.53683,1241516154,183.23654,1479
MFSL,25011,24975,36,0.14,1231,845.65872,683590136,121.90136,1536
COCHINSHIP,25311,25276,35,0.14,1485,1295.21816,781020220,135.8022,1471
GAIL,33402,33362,40,0.12,1602,1648.2792,842720690,110.6219,173
JIOFIN,169079,168879,200,0.12,12677,10271.5687,6330163510,1112.7626,237
CHOLAFIN,31121,31092,29,0.09,3771,8771.72556,3566915887,628.78387,1836
AMBUJACEM,97448,97366,82,0.08,1587,1914.31848,598353636,96.93636,403
DLF,64336,64290,46,0.07,18153,15005.40409,10570289722,1969.26222,684
SUZLON,54989,54954,35,0.06,3412,3183.34898,1781328543,306.97043,46
RECLTD,60615,60583,32,0.05,5334,4019.8884,2335589707,402.79207,317
UNOMINDA,14316,14312,4,0.03,1206,1432.15391,707608027,129.47027,1242
DRREDDY,50661,50650,11,0.02,2232,2170.36706,1441997225,188.28475,1160
TMPV,108862,108854,8,0.01,5999,3879.86816,2720213904,440.93904,312
VEDL,109133,109131,2,0.0,7981,3099.85248,2312940754,534.09254,272
NTPC,119728,119727,1,0.0,7805,3424.16865,3626093415,497.85915,330
ABCAPITAL,21673,21673,0,0.0,2839,6478.59204,2946874043,543.57043,399
NIFTYFPI,51,51,0,0.0,0,0.0,0,0.0,1557
SAIL,52542,52550,-8,-0.02,50,310.01388,15968438,4.70188,197
PIIND,38014,38023,-9,-0.02,3040,1554.72621,1150541708,234.19208,2397
IOC,44308,44325,-17,-0.04,2841,4251.25642,1511725458,203.41083,136
GODFRYPHLP,8469,8475,-6,-0.07,667,416.85105,360856042,56.79792,2048
LTF,36785,36827,-42,-0.11,3628,6094.41975,2010568207,425.04457,313
NMDC,69135,69231,-96,-0.14,4398,3044.3121,2335272997,393.00997,86
BAJAJFINSV,53149,53251,-102,-0.19,2716,1861.85082,1459023690,199.0569,1979
CANBK,74245,74392,-147,-0.2,8985,11920.01062,6801988027,1375.44277,128
UPL,34021,34089,-68,-0.2,5578,5393.33305,3957827738,668.77488,580
VOLTAS,58170,58291,-121,-0.21,9548,5212.32742,3781520246,695.15246,1158
COLPAL,39035,39117,-82,-0.21,1950,2007.02425,807578150,109.6365,1859
LODHA,26518,26575,-57,-0.21,11013,10817.71731,7617761981,1547.24481,1234
BANDHANBNK,47625,47748,-123,-0.26,14465,10989.02808,7968703680,1760.8968,166
ONGC,60238,60400,-162,-0.27,6161,2117.5056,3150825795,403.35795,236
LT,129020,129385,-365,-0.28,12780,9889.02705,8172141349,1052.18849,4016
TRENT,69959,70168,-209,-0.3,5584,1939.13977,3510026660,628.1291,2870
NIFTYNXT50,775,778,-3,-0.39,40,587.06812,14836504,2.11504,73045
IREDA,42856,43033,-177,-0.41,2330,2456.97273,984172477,133.67664,113
ADANIGREEN,60441,60732,-291,-0.48,7456,5857.1457,5438103390,1194.8739,1287
BANKBARODA,76507,76895,-388,-0.5,11707,11562.76309,7349704245,1148.7762,243
KEI,22205,22318,-113,-0.51,6717,4575.56762,5935397181,973.62181,5261
VBL,90768,91295,-527,-0.58,8211,3282.32277,4038774430,650.7118,413
LICHSGFIN,55139,55468,-329,-0.59,1253,3198.7153,357470580,67.5058,550
BLUESTARCO,25272,25447,-175,-0.69,2342,2396.44314,903383003,176.34503,1464
HDFCBANK,1019316,1027378,-8062,-0.78,182950,98525.28205,77275864633,10387.55633,711
BANKINDIA,27103,27327,-224,-0.82,5050,10012.08728,2955117568,443.65568,145
ANGELONE,28226,28465,-239,-0.84,7574,11387.05525,4472921800,1000.468,285
HEROMOTOCO,61977,62525,-548,-0.88,15859,6913.93434,12348099286,1600.44286,5274
SBIN,248539,251105,-2566,-1.02,58213,34787.466,42532506765,5835.06765,1033
OIL,14530,14682,-152,-1.04,3775,1785.2317,2537057740,498.7374,495
SRF,31135,31513,-378,-1.2,9197,6545.88518,4277470826,759.90826,2634
PRESTIGE,19316,19554,-238,-1.22,4264,5197.11547,2643610302,672.34302,1612
TATAPOWER,94942,96128,-1186,-1.23,38158,17211.07761,19145203354,2887.94354,368
BSE,158694,160737,-2043,-1.27,90410,75642.37236,53015183672,11056.83672,3251
PATANJALI,42528,43093,-565,-1.31,4731,3097.18271,1485016438,283.10813,344
NHPC,28685,29117,-432,-1.48,4019,5913.76473,1593853855,256.90605,76
YESBANK,53690,54746,-1056,-1.93,8297,13716.80428,4600195686,601.55486,22
FORCEMOT,18542,19021,-479,-2.52,4042,2480.39783,1664608837,309.33837,17800
RVNL,42489,43629,-1140,-2.61,8242,3066.7945,3190900077,500.21952,208
FINNIFTY,10343,10738,-395,-3.68,11157,440.17142,17649749243,1739.12243,26078
