symbol,ex_date,record_date,purpose,face_value,series
JSWINFRA,18-Jun-2026,18-Jun-2026,Dividend - Re 0.90 Per Share,2,EQ
EMUDHRA,18-Jun-2026,18-Jun-2026,Dividend - Rs1.25 Per Share,5,EQ
GHCL,18-Jun-2026,18-Jun-2026,Dividend - Rs 12 Per Share,10,EQ
CYIENT,17-Jun-2026,17-Jun-2026,Buy Back,5,EQ
KRISHANA,17-Jun-2026,17-Jun-2026,Dividend - Re 0.50 Per Share,2,EQ
BRIGADE,17-Jun-2026,17-Jun-2026,Bonus 1:3,10,EQ
MBAPL,17-Jun-2026,17-Jun-2026,Dividend - Re 0.50 Per Share,2,EQ
RRKABEL,16-Jun-2026,16-Jun-2026,Dividend - Rs 5.50 Per Share,5,EQ
STEELCITY,16-Jun-2026,16-Jun-2026,Dividend - Re 1 Per Share,10,EQ
SMCGLOBAL,15-Jun-2026,15-Jun-2026,Dividend - Re 0.60 Per Share,2,EQ
ACC,12-Jun-2026,12-Jun-2026,Dividend - Rs 7.50 Per Share,10,EQ
ADANIENT,12-Jun-2026,12-Jun-2026,Dividend - Rs 1.30 Per Share,1,EQ
DCBBANK,12-Jun-2026,12-Jun-2026,Dividend - Rs 1.45 Per Share,10,EQ
ADANIPORTS,12-Jun-2026,12-Jun-2026,Dividend - Rs 7.50 Per Share,2,EQ
AMBUJACEM,12-Jun-2026,12-Jun-2026,Dividend - Rs 2 Per Share,2,EQ
EIMCOELECO,12-Jun-2026,12-Jun-2026,Dividend - Rs 4 Per Share,10,EQ
TATASTEEL,12-Jun-2026,12-Jun-2026,Dividend - Rs 4 Per Share,1,EQ
MMFL,12-Jun-2026,12-Jun-2026,Interim Dividend - Rs 4 Per Share,10,EQ
CUB,12-Jun-2026,12-Jun-2026,Bonus 1:3,1,EQ
CANBK,12-Jun-2026,12-Jun-2026,Dividend - Rs 4.20 Per Share,2,EQ
CEMPRO,12-Jun-2026,12-Jun-2026,Dividend - Rs 3 Per Share,1,EQ
LLOYDSME,12-Jun-2026,12-Jun-2026,Dividend - Rs 1 Per Share,1,EQ
SUMEETINDS,12-Jun-2026,12-Jun-2026,Rights 8:25 @ Premium Rs 9.86/-,2,EQ
JMFINANCIL,12-Jun-2026,12-Jun-2026,Dividend - Rs 1.75 Per Share,1,EQ
ICICIAMC,12-Jun-2026,12-Jun-2026,Dividend - Rs 12.40 Per Share,1,EQ
RIIL,12-Jun-2026,12-Jun-2026,Dividend - Rs 3.50 Per Share,10,EQ
PETRONET,12-Jun-2026,12-Jun-2026,Dividend - Rs 3 Per Share,10,EQ
ATGL,12-Jun-2026,12-Jun-2026,Dividend - Rs 0.25 Per Share,1,EQ
AVANTEL,12-Jun-2026,12-Jun-2026,Dividend - Rs 0.20 Per Share,2,EQ
PIRAMALFIN,12-Jun-2026,12-Jun-2026,Dividend - Rs 11 Per Share,2,EQ
PNB,12-Jun-2026,13-Jun-2026,Dividend - Rs 3 Per Share,2,EQ
ELECON,12-Jun-2026,12-Jun-2026,Dividend - Rs 1.5 Per Share,1,EQ
APCOTEXIND,12-Jun-2026,12-Jun-2026,Dividend - Rs 5.50 Per Share,2,EQ
ORIENTCEM,12-Jun-2026,12-Jun-2026,Dividend - Rs 0.50 Per Share,1,EQ
NAVINFLUOR,12-Jun-2026,12-Jun-2026,Dividend - Rs 8.60 Per Share,2,EQ
TMB,12-Jun-2026,12-Jun-2026,Dividend - Rs 12.50 Per Share,10,EQ
TMCV,12-Jun-2026,12-Jun-2026,Dividend - Rs 4 Per Share,2,EQ
TRENT,12-Jun-2026,12-Jun-2026,Dividend - Rs 4 Per Share,1,EQ
VOLTAS,12-Jun-2026,12-Jun-2026,Dividend - Rs 4 Per Share,1,EQ
TATACHEM,10-Jun-2026,10-Jun-2026,Dividend - Rs 11 Per Share,10,EQ
INFY,10-Jun-2026,10-Jun-2026,Dividend - Rs 25 Per Share,5,EQ
TATAELXSI,10-Jun-2026,10-Jun-2026,Dividend - Rs 75 Per Share,10,EQ
SESHAPAPER,10-Jun-2026,10-Jun-2026,Dividend - Rs 2 Per Share,2,EQ
TATAINVEST,10-Jun-2026,10-Jun-2026,Dividend - Rs 3.40 Per Share,1,EQ
INDIANB,10-Jun-2026,10-Jun-2026,Dividend - Rs 18.25 Per Share,10,EQ
NELCO,09-Jun-2026,09-Jun-2026,Dividend - Rs 1 Per Share,10,EQ
INOXINDIA,09-Jun-2026,09-Jun-2026,Dividend - Rs 2 Per Share,2,EQ
RELTD,08-Jun-2026,08-Jun-2026,Rights 1:9 @ Premium 91,10,EQ
MAHABANK,05-Jun-2026,05-Jun-2026,Dividend - Rs 1.20 Per Sh,10,EQ
SPCENET,05-Jun-2026,05-Jun-2026,Interim Dividend - Rs. 0.01 Per Sh,1,EQ
ACI,05-Jun-2026,05-Jun-2026,Dividend - Rs 2.50 Per Share,2,EQ
E2E,05-Jun-2026,05-Jun-2026,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,1,EQ
VERTOZ,05-Jun-2026,05-Jun-2026,Interim Dividend - Rs 0.10 Per Share,10,EQ
CIPLA,05-Jun-2026,05-Jun-2026,Dividend - Rs 13 Per Share,2,EQ
BEML,05-Jun-2026,05-Jun-2026,Interim Dividend - Rs 2.30 Per Share,5,EQ
BANKBARODA,05-Jun-2026,05-Jun-2026,Dividend - Rs 8.50 Per Share,2,EQ
JAGRAN,05-Jun-2026,05-Jun-2026,Interim Dividend - Rs 7 Per Share & Special Dividend Rs 3 Per Share,2,EQ
RELIANCE,05-Jun-2026,05-Jun-2026,Dividend - Rs 6 Per Share,10,EQ
ICICIPRULI,05-Jun-2026,05-Jun-2026,Dividend - Rs 1.65 Per Share,10,EQ
PONNIERODE,05-Jun-2026,05-Jun-2026,Dividend - Rs 5 Per Share,10,EQ
HDFCAMC,05-Jun-2026,05-Jun-2026,Dividend - Rs 54 Per Share,5,EQ
WIPRO,05-Jun-2026,05-Jun-2026,Buy Back,2,EQ
JSWENERGY,05-Jun-2026,05-Jun-2026,Dividend - Rs 2 Per Share,10,EQ
TRENT,04-Jun-2026,04-Jun-2026,Bonus 1:2,1,EQ
RALLIS,04-Jun-2026,04-Jun-2026,Dividend - Rs 3 Per Share,1,EQ
TIIL,04-Jun-2026,04-Jun-2026,Interim Dividend - Rs 20 Per Share,10,EQ
REMSONSIND,03-Jun-2026,03-Jun-2026,Interim Dividend - Re 0.20 Per Share,2,EQ
ASHOKLEY,03-Jun-2026,03-Jun-2026,Interim Dividend - Rs 2.50 Per Share,1,EQ
FOSECOIND,03-Jun-2026,03-Jun-2026,Dividend - Rs 25 Per Share,10,EQ
ANANDRATHI,03-Jun-2026,03-Jun-2026,Bonus 1:1,5,EQ
NAVNETEDUL,03-Jun-2026,03-Jun-2026,Interim Dividend - Rs 1.50 Per Share,2,EQ
NXT-INFRA,02-Jun-2026,02-Jun-2026,Distribution - Rs 4.3475 Per Unit Consist Of Rs 2.8887 Per Unit As Interest/ Rs 1.4588 Per Unit As Return Of Capital,100,IV
OSEINTRUST,02-Jun-2026,02-Jun-2026,Distribution - Rs 3.9155 Per Unit Consists Of Rs 1.2084 Per Unit As Interest/ Re 0.9735 Per Unit As Dividend/ Rs 1.7336 Per Unit As Return Of Capital,100,IV
NDRINVIT,02-Jun-2026,02-Jun-2026,Distribution - Rs 1.92 Per Unit Consist Of Re 0.949 Per Unit As Interest / Re 0.971 Per Unit As Return Of Capital,100,IV
SETCO,02-Jun-2026,02-Jun-2026,Interim Dividend - Rs 13 Per Share,2,EQ
EPIGRAL,01-Jun-2026,01-Jun-2026,Dividend - Rs 5 Per Share,10,EQ
COLPAL,01-Jun-2026,01-Jun-2026,Interim Dividend - Rs 24 Per Share,1,EQ
BCPL,29-May-2026,29-May-2026,Dividend - Rs 1  Per Share,10,EQ
ADVANIHOTR,29-May-2026,29-May-2026,Interim Dividend - Rs 0.80 Per Share,2,EQ
JBCHEPHARM,29-May-2026,29-May-2026,Dividend - Rs 9.30  Per Share,1,EQ
SCHAND,29-May-2026,29-May-2026,Interim Dividend - Rs 4 Per Share,5,EQ
LICI,29-May-2026,29-May-2026,Bonus 1:1,10,EQ
LEMERITE,29-May-2026,29-May-2026,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,2,EQ
ICICIGI,29-May-2026,29-May-2026,Dividend - Rs 7 Per Share,10,EQ
CAPLIPOINT,29-May-2026,30-May-2026,Interim Dividend - Rs 4 Per Share,2,EQ
CYBERTECH,29-May-2026,29-May-2026,Buy Back,10,EQ
UNOMINDA,29-May-2026,29-May-2026,Dividend - Rs 1.75 Per Share,2,EQ
BANKINDIA,29-May-2026,29-May-2026,Dividend - Rs 4.65 Per Share,10,EQ
DHANUKA,29-May-2026,29-May-2026,Buy Back,2,EQ
BAJAJ-AUTO,29-May-2026,29-May-2026,Dividend - Rs 150 Per Share,10,EQ
TORNTPHARM,29-May-2026,29-May-2026,Dividend - Rs 9 Per Share,5,EQ
ZYDUSLIFE,29-May-2026,29-May-2026,Buy Back,1,EQ
ROADSTAR,29-May-2026,30-May-2026,Distribution - Rs 5.30 Per Unit Comprising Interest - Rs 2.71 Per Unit / Return Of Capital - Rs 2.58 Per Unit / Other Income Re - 0.01,100,IV
HOMEFIRST,29-May-2026,29-May-2026,Dividend - Rs 5.20 Per Share,2,EQ
ERIS,29-May-2026,29-May-2026,Interim Dividend - Rs 7.21 Per Share,1,EQ
GLAXO,29-May-2026,29-May-2026,Dividend - Rs 57 Per Share,10,EQ
APTECHT,27-May-2026,28-May-2026,Interim Dividend - Rs. 4.5 Per Share,10,EQ
ITC,27-May-2026,27-May-2026,Dividend - Rs 8 Per Share,1,EQ
ANZEN,27-May-2026,27-May-2026,Distribution - Rs 2.75 Per Unit Consist Of Rs 2.0716 Per Unit As Interest/Re 0.6024 Per Unit As Principal Repayment/Re 0.0760 Per Unit As Other Income,100,IV
CUBEINVIT,27-May-2026,27-May-2026,Distribution - Rs 3.57 Per Unit Consisting Of Rs 1.74 Per Unit As Interest/Re 0.27 Per Unit As Dividend/Rs 1.55 Per Unit As Return Of Capital/Rs 0.01 Per Unit As Tresury Income,100,IV
CHEMCON,27-May-2026,28-May-2026,Interim Dividend - Rs 6.50 Per Share,10,EQ
SHAH,27-May-2026,27-May-2026,Rights 36:311 @ Premium Rs 3.86,1,EQ
662GS2051,27-May-2026,27-May-2026,Interest Payment,100,GS
PAGEIND,27-May-2026,27-May-2026,Interim Dividend - Rs 150 Per Share,10,EQ
HATSUN,26-May-2026,26-May-2026,Interim Dividend - Rs  10 Per Share,1,EQ
IRB,26-May-2026,26-May-2026,Interim Dividend - Re 0.05  Per Share,1,EQ
DHAMPURSUG,26-May-2026,26-May-2026,Interim Dividend - Rs 2 Per Share,10,EQ
GPTINFRA,26-May-2026,26-May-2026,Interim Dividend - Re 1 Per Share,10,EQ
LTM,25-May-2026,25-May-2026,Dividend - Rs 53 Per Share,1,EQ
SIYSIL,25-May-2026,25-May-2026,Special Dividend - Rs 4 Per Share,2,EQ
TCS,25-May-2026,25-May-2026,Dividend - Rs 31 Per Share,1,EQ
TATACONSUM,25-May-2026,25-May-2026,Dividend - Rs 10 Per Share,1,EQ
CAPINVIT,22-May-2026,22-May-2026,Distribution - Rs 2.40 Per Unit Consist Of Re 0.99 Per Unit As Interest/ Re 0.63 Per Unit As Dividend/ Re 0.77 Per Unit As Repayment Of Capital/ Re 0.01 Per Unit As Other Income,99,IV
HSCL,22-May-2026,22-May-2026,Dividend - Re 0.80 Per Share,1,EQ
HAVELLS,22-May-2026,24-May-2026,Dividend - Rs 6 Per Share,1,EQ
ANANTAM,22-May-2026,22-May-2026,Distribution - Rs 2.50 Per Unit Consist Of Re 0.4141 Per Unit As Interest/ Rs 2.0828 Per Unit As Dividend/ Re 0.0031 Per Unit As Other Income,100,IV
TRIDENT,22-May-2026,23-May-2026,Interim Dividend - Rs  0.50 Per Share,1,EQ
LT,22-May-2026,22-May-2026,Dividend - Rs 38 Per Share,2,EQ
LTF,22-May-2026,22-May-2026,Dividend - Rs 2.75 Per Share,10,EQ
LTTS,22-May-2026,22-May-2026,Dividend - Rs 40 Per Share,2,EQ
815GS2026,22-May-2026,22-May-2026,Interest Payment,100,GS
CMSINFO,22-May-2026,22-May-2026,Buy Back,10,EQ
MAITHANALL,22-May-2026,22-May-2026,Interim Dividend - Rs 11 Per Share,10,EQ
SULA,22-May-2026,22-May-2026,Dividend - Rs 2 Per Share,2,EQ
JINDALSAW,22-May-2026,22-May-2026,Dividend - Rs 2 Per Share,1,EQ
JLHL,22-May-2026,22-May-2026,Interim Dividend - Re 1 Per Share,10,EQ
SEITINVIT,22-May-2026,23-May-2026,Distribution - Rs 2.44062 Per Unit Consist Of Rs 2.43595 Per Unit As Interest / Re 0.00467 Per Unit As Other Income,100,IV
WELSPUNLIV,22-May-2026,22-May-2026,Buy Back,1,EQ
VERTIS,22-May-2026,23-May-2026,Distribution - Rs 3.6289 Per Unit Consist Of Rs 2.1929 Per Unit As Interest /Re 0.4111 Per Unit As Return Of Capital/ Re 0.9862 Per Unit As Dividend / Re 0.0387 Per Unit As Other Income,100,IV
VINYLINDIA,22-May-2026,22-May-2026,Dividend - Rs 7 Per Share,1,EQ
AVG,21-May-2026,21-May-2026,Rights 8:33 @ Premium Rs 135/-,10,EQ
GMBREW,21-May-2026,21-May-2026,Dividend - Rs 9 Per Share,10,EQ
PGIL,21-May-2026,21-May-2026,Interim Dividend - Rs 8.50 Per Share,5,EQ
ITCHOTELS,21-May-2026,21-May-2026,Dividend - Re 1 Per Share,1,EQ
IRBINVIT,20-May-2026,20-May-2026,Distribution Rs 1.60 Consists Of Rs 1.44 Per Unit As Interest/ Re 0.12 Per Unit As Return Of Capital/ Re 0.04 Per Unit As Exempt Dividend,102,IV
GARFIBRES,20-May-2026,20-May-2026,Buy Back,10,EQ
PGINVIT,20-May-2026,20-May-2026,Distribution - Rs 3 Per Unit Consist Of Rs 1.71 Per Unit As Interest/ Re 0.50 Per Unit As Dividend/ Re 0.77 Per Unit As Repayment Of Spv Debt/ Re 0.02 Per Unit As Treasury Income,100,IV
ESSENTIA,20-May-2026,20-May-2026,Rights 161:250 @ Premium Re 0.45 /-,1,EQ
GESHIP,20-May-2026,20-May-2026,Interim Dividend - Rs 11.70 Per Share,10,EQ
IRBIT,19-May-2026,19-May-2026,Distribution - Rs. 1.70 Per Unit As Interest,100,IV
TVSINVIT,19-May-2026,19-May-2026,Distribution - Rs 1.58 Per Unit Consist Of Rs 1.44 Per Unit As Interest/ Re 0.14 Per Unit As Other Income,100,IV
MANINFRA,19-May-2026,19-May-2026,Interim Dividend - Rs 0.72 Per Share,2,EQ
ALICON,19-May-2026,19-May-2026,Interim Dividend - Rs 2 Per Share,5,EQ
METROPOLIS,19-May-2026,19-May-2026,Interim Dividend - Re  1 Per Share,2,EQ
INDIGRID,19-May-2026,19-May-2026,Distribution - Rs 4 Per Unit Consist Of Rs 2.5218 Per Unit As Interest/ Re 0.0964 Per Unit As Dividend/ Rs 1.2376 Per Unit As Capital Repayment/ Re 0.1442 Per Unit As Other Income,100,IV
ONWARDTEC,18-May-2026,18-May-2026,Buy Back,10,EQ
GOPAL,15-May-2026,16-May-2026,Interim Dividend - Re 0.40 Per Share,1,EQ
NHIT,15-May-2026,16-May-2026,Distribution - Rs 1.970 Per Unit Consisting Of Re 1.960 Per Unit As Interest/ Rs 0.010 Per Unit As Other Income On Surplus Funds At Trust Level,101,IV
APTUS,15-May-2026,15-May-2026,Interim Dividend - Rs 2.50 Per Share,2,EQ
NXST,15-May-2026,15-May-2026,Distribution - Rs 2.286 Consisting Of Re 0.753 As Interest/ Rs 1.28 Per Unit As Dividend/ Re 0.008 Per Unit As Other Income/ Re 0.245 Per Unit As Repayment Of Spv Level Debt,100,RR
NUVAMA,15-May-2026,15-May-2026,Interim Dividend - Rs 14 Per Share,2,EQ
ANANDRATHI,15-May-2026,15-May-2026,Dividend - Rs 7 Per Share,5,EQ
IEX,15-May-2026,15-May-2026,Dividend - Rs 2 Per Share,1,EQ
KENNAMET,15-May-2026,15-May-2026,Interim Dividend - Rs 40 Per Share,10,EQ
SBIN,15-May-2026,16-May-2026,Dividend - Rs 17.35 Per Share,1,EQ
SARLAPOLY,15-May-2026,15-May-2026,Buy Back,1,EQ
KRT,15-May-2026,16-May-2026,Distribution - Rs 1.616 Consisting Of Re 0.207 Per Unit As Interest/ Rs 0.981 Per Unit As Dividend/ Re 0.002 Per Unit As Other Income/ Re 0.426 Per Unit As Repayment Of Debt,100,RR
KKCL,14-May-2026,14-May-2026,Interim Dividend - Rs 2 Per Share,10,EQ
679GS2027,14-May-2026,14-May-2026,Interest Payment,100,GS
OBEROIRLTY,14-May-2026,14-May-2026,Interim Dividend - Rs 2 Per Share,10,EQ
BIRET,14-May-2026,14-May-2026,Distribution - Rs 5.50 Per Unit Consisting Of Interest - Rs 1.60 Per Unit/ Repayment Of Spv Debt - Rs 2.96 Per Unit/ Dividend - Re 0.88 Per Unit/ Interest On Fixed Deposit - Re 0.06 Per Unit,275,RR
NRBBEARING,13-May-2026,13-May-2026,Interim Dividend - Rs 2.25 Per Share,2,EQ
SHREMINVIT,13-May-2026,13-May-2026,Distribution - Re 0.9294 Per Unit Consists Of Re 0.2540 Per Unit As Dividend/ Re 0.6754 Per Unit As Interest,100,IV
GODREJCP,12-May-2026,12-May-2026,Interim Dividend - Rs 5 Per Share,1,EQ
KOTHARIPET,11-May-2026,11-May-2026,Interim Dividend - Re 1 Per Share,10,EQ
MANAPPURAM,11-May-2026,11-May-2026,Interim Dividend - Re 0.50 Per Share,2,EQ
NATIONALUM,08-May-2026,08-May-2026,Interim Dividend - Rs 2 Per Share,5,EQ
QUESS,08-May-2026,08-May-2026,Special Dividend - Rs 3 Per Share,10,EQ
PREMIERENE,08-May-2026,09-May-2026,Interim Dividend - Re 0.75 Per Share,1,EQ
824GS2033,08-May-2026,08-May-2026,Interest Payment,100,GS
SOMANYCERA,08-May-2026,08-May-2026,Interim Dividend - Rs 4 Per Share,2,EQ
CENTRALBK,08-May-2026,08-May-2026,Interim Dividend - Rs 0.60 Per Share,10,EQ
761GS2030,08-May-2026,08-May-2026,Interest Payment,100,GS
RKFORGE,08-May-2026,08-May-2026,Interim Dividend - Re 1 Per Share,2,EQ
LAURUSLABS,08-May-2026,08-May-2026,Interim Dividend - Rs 1.20 Per Share,2,EQ
OMAXAUTO,08-May-2026,08-May-2026,Interim Dividend - Rs 2.50 Per Share,10,EQ
KSB,08-May-2026,08-May-2026,Dividend - Rs 4.40 Per Share,2,EQ
SUNDRMFAST,08-May-2026,08-May-2026,Interim Dividend - Rs 4.25 Per Share,1,EQ
EFCIL,07-May-2026,07-May-2026,Rights 8:103 @ Premium Rs 148/-,2,EQ
OFSS,07-May-2026,07-May-2026,Interim Dividend - Rs 270 Per Share,5,EQ
INDUSINVIT,05-May-2026,05-May-2026,Distribution - Rs 3.50 Per Unit Consisting Of Re 1.01 Per Unit As Interest/ Rs 2.49 Per Unit As Return Of Capital,100,IV
MINDSPACE,05-May-2026,05-May-2026,Distribution - Rs 6.64 Per Unit Consisting Of Dividend - Rs 3.35 Per Unit/ Repayment Of Spv Debt - Rs 3.26 Per Unit/ Interest - Re 0.01 Per Unit/Other Income - Re 0.02 Per Unit,275,RR
ELANTAS,05-May-2026,05-May-2026,Dividend - Rs. 7.50 Per Share,10,EQ
HEXT,05-May-2026,05-May-2026,Interim Dividend - Rs 8.50 Per Share,1,EQ
AVROIND,05-May-2026,05-May-2026,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,1,EQ
JAGSNPHARM,04-May-2026,04-May-2026,Buy Back,2,EQ
UCOBANK,04-May-2026,04-May-2026,Dividend - Re 0.44 Per Share,10,EQ
VESUVIUS,30-Apr-2026,30-Apr-2026,Dividend - Rs 1.50 Per Share,1,EQ
VBL,30-Apr-2026,01-May-2026,Interim Dividend - Re 0.50 Per Share,2,EQ
HINDZINC,30-Apr-2026,30-Apr-2026,Interim Dividend - Rs 11 Per Share,2,EQ
ABB,30-Apr-2026,02-May-2026,Dividend - Rs 29.59 Per Share,2,EQ
INTERISE,30-Apr-2026,01-May-2026,Distribution - Rs 1.25 Per Unit Consist Of Rs 0.68 Per Unit As Interest/ Re 0.57 Per Unit As Dividend,100,IV
VEDL,30-Apr-2026,01-May-2026,Demerger,1,EQ
EMBASSY,30-Apr-2026,30-Apr-2026,Distribution - Rs 6.50 Per Unit Consisting Of Re 0.14 Per Unit As Interest/ Rs 1.39 Per Unit As Dividend/ Rs 4.97 Per Unit As Repayment Of Spv Level Debt,300,RR
TANLA,30-Apr-2026,30-Apr-2026,Interim Dividend - Rs 6 Per Share,1,EQ
360ONE,27-Apr-2026,27-Apr-2026,Interim Dividend - Rs 6 Per Share,1,EQ
MOLDTKPAC,24-Apr-2026,24-Apr-2026,Interim Dividend - Rs 2 Per Share,5,EQ
AHCL,24-Apr-2026,24-Apr-2026,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,2,EQ
HCLTECH,24-Apr-2026,25-Apr-2026,Interim Dividend - Rs 24 Per Share,2,EQ
PATANJALI,24-Apr-2026,25-Apr-2026,Interim Dividend - Rs 1.75 Per Share,2,EQ
772GS2055,24-Apr-2026,24-Apr-2026,Interest Payment,100,GS
WINDLAS,24-Apr-2026,24-Apr-2026,Buy Back,5,EQ
AHCL,24-Apr-2026,24-Apr-2026,Bonus 1:1,2,EQ
CRISIL,23-Apr-2026,23-Apr-2026,Interim Dividend - Rs 9 Per Share,1,EQ
SCHAEFFLER,23-Apr-2026,23-Apr-2026,Dividend - Rs 35 Per Share,2,EQ
HUHTAMAKI,23-Apr-2026,23-Apr-2026,Dividend - Rs 2 Per Share,2,EQ
CIEINDIA,22-Apr-2026,22-Apr-2026,Dividend - Rs 7 Per Share,10,EQ
SANOFI,22-Apr-2026,22-Apr-2026,Dividend - Rs 48 Per Share,10,EQ
MUTHOOTFIN,17-Apr-2026,17-Apr-2026,Interim Dividend - Rs 30 Per Share,10,EQ
PASHUPATI,17-Apr-2026,17-Apr-2026,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Re 1/- Per Share,1,EQ
AUROPHARMA,17-Apr-2026,17-Apr-2026,Buy Back,1,EQ
RMDRIP,10-Apr-2026,10-Apr-2026,Bonus 5:7,1,EQ
