symbol,latest_oi,prev_oi,change_in_oi,pct_change_oi,volume,fut_value,opt_value,prem_value,underlying_value
DIVISLAB,64540,61668,2872,4.66,57771,31562.04712,51237968820,6860.7882,9315
TMPV,114334,109265,5069,4.64,46821,34282.4536,20624801376,2935.37376,307
BAJAJHLDNG,4807,4595,212,4.61,921,3823.16092,400296348,44.98848,10956
BDL,49222,47089,2133,4.53,21608,10506.19652,11126813458,2012.19458,1241
HAL,79293,75892,3401,4.48,53190,27780.70488,37357164018,6510.01518,4855
MAZDOCK,44260,42426,1834,4.32,15412,7668.19449,8187873275,1418.39525,2454
MPHASIS,24564,23577,987,4.19,10867,13015.93845,6012389872,1175.23422,2369
DABUR,49770,47788,1982,4.15,15317,10159.8865,6519432200,802.447,375
OFSS,26493,25451,1042,4.09,15588,24210.44182,16623065693,3347.95693,11847
BANKNIFTY,1060342,1019804,40538,3.98,1563370,272355.426,2680739824561,204089.23561,57088
NIFTYNXT50,867,835,32,3.83,406,1093.52731,644048158,47.90658,72575
ATHERENERG,31094,29950,1144,3.82,35359,22203.65748,19898702756,4734.47756,1599
APLAPOLLO,45493,43825,1668,3.81,14864,20296.71385,9808370740,1717.6474,2215
BANDHANBNK,49366,47605,1761,3.7,19633,28916.44848,9118633680,1726.8768,164
BAJAJFINSV,58422,56392,2030,3.6,15258,11403.28728,8075689131,744.01131,1938
TATASTEEL,169918,164194,5724,3.49,121721,54711.8484,58710455430,9715.86055,185
CDSL,53621,51849,1772,3.42,80508,46617.48087,51507754246,10238.61246,1414
BEL,131974,127723,4251,3.33,40643,33341.7443,20829178858,2934.82483,404
BHARATFORG,29997,29035,962,3.31,13571,29818.50195,10677163205,1587.33205,1955
TRENT,72756,70434,2322,3.3,44419,25434.3075,26596724638,4058.80888,2814
BIOCON,37563,36389,1174,3.23,14573,14564.9475,13490513725,1729.38725,391
TCS,228315,221300,7015,3.17,96639,38378.20817,47254806690,7359.2169,2270
CANBK,76723,74384,2339,3.14,13374,23063.7807,9364223565,1531.2294,124
JSWSTEEL,80425,78037,2388,3.06,26822,26547.1863,21665803590,2818.1709,1302
CUMMINSIND,43624,42351,1273,3.01,8844,20233.9126,7113207660,1035.8766,5030
IEX,29525,28668,857,2.99,5821,4870.45227,2630493241,385.02241,117
TIINDIA,18302,17795,507,2.85,4394,2550.93766,2221545402,311.35402,2683
KALYANKJIL,58355,56755,1600,2.82,19445,15516.57141,14732114139,3544.38639,591
JINDALSTEL,38465,37432,1033,2.76,19104,17512.13962,12212585918,1885.48418,1147
HCLTECH,92783,90352,2431,2.69,45423,27576.14232,21290613636,3590.21636,1282
JIOFIN,173506,168967,4539,2.69,37224,35816.55069,17973951782,2824.23282,234
ADANIPOWER,90120,87851,2269,2.58,19501,21073.36622,12729629795,1809.47795,204
AUBANK,35732,34845,887,2.55,16944,25000.9944,16057240160,2284.6016,1053
BANKBARODA,78975,77015,1960,2.54,19026,21178.97437,11459674307,1470.32057,237
OBEROIRLTY,25371,24744,627,2.53,6819,7121.74823,3864140868,532.77868,1847
BHARTIARTL,206256,201312,4944,2.46,73584,69672.72359,59107103776,6036.52776,1854
JSWENERGY,35677,34826,851,2.44,11871,17103.30224,5319342939,827.27689,530
FEDERALBNK,52556,51339,1217,2.37,20240,25009.8815,15268244675,2065.82175,342
DLF,67321,65821,1500,2.28,14829,19443.49809,7810920643,1200.15143,672
UNITDSPR,28458,27828,630,2.26,6298,5315.8518,3244874672,341.30672,1440
KFINTECH,18521,18117,404,2.23,3996,3577.64275,1854706079,313.92579,922
IDEA,121314,118751,2563,2.16,66453,119836.90053,66093186236,18386.62211,15
NATIONALUM,45401,44486,915,2.06,17446,12409.63931,11457152137,2500.52137,365
HINDZINC,60827,59602,1225,2.06,23753,17753.6332,16110525784,2734.07284,589
ICICIBANK,210941,206730,4211,2.04,82823,64062.02796,77651519323,8729.78323,1427
INDUSINDBK,63776,62529,1247,1.99,22271,32174.08782,12711218296,2103.66296,998
LUPIN,37008,36287,721,1.99,12978,15502.78373,10499537267,1362.69267,2105
IRFC,36342,35643,699,1.96,7214,4089.46482,2967964606,449.96306,83
ONGC,61174,60008,1166,1.94,15637,7744.3632,7673233545,928.8792,233
RECLTD,64793,63566,1227,1.93,19355,12815.40503,8679801579,1412.93454,316
MOTILALOFS,13358,13108,250,1.91,15440,17648.77724,11239746120,2504.7862,1055
SAGILITY,12145,11919,226,1.9,3696,4619.496,1667293440,274.8144,45
SHREECEM,21360,20963,397,1.89,3912,7497.19636,1674389570,146.7707,23365
POLICYBZR,26581,26092,489,1.87,18828,21312.49918,9963978934,1886.46934,1792
POWERINDIA,49489,48594,895,1.84,23649,15497.66538,18926654950,2575.1745,31775
COLPAL,40588,39875,713,1.79,6846,5585.81578,2943730625,332.13125,1813
M&M,124017,121868,2149,1.76,39556,34216.285,22499997504,2862.97504,3160
WAAREEENER,59617,58609,1008,1.72,14587,8025.73807,6069736421,931.45171,2593
LTF,37524,36891,633,1.72,6456,8434.85107,3809675902,633.47152,312
PHOENIXLTD,14802,14553,249,1.71,3940,3993.59047,2331969118,280.80118,1905
JUBLFOOD,29372,28879,493,1.71,5898,8680.58712,2799028875,324.72625,475
IREDA,42304,41598,706,1.7,5395,6771.22991,2148437239,347.07926,112
BHEL,51004,50154,850,1.69,26694,41469.26201,26678133431,5001.37181,421
VBL,95757,94163,1594,1.69,12320,11112.68911,5605891363,724.42363,405
HYUNDAI,22985,22611,374,1.65,6993,9944.6413,3304496992,520.88492,2210
NMDC,72424,71271,1153,1.62,16439,20339.6454,7621937797,1216.14547,83
ULTRACEMCO,62695,61700,995,1.61,18326,11143.01083,9556998741,947.39741,11175
BLUESTARCO,26719,26298,421,1.6,4787,6039.61013,1762141316,322.70316,1496
HDFCAMC,35419,34868,551,1.58,8740,8974.09113,5732665716,711.40716,2432
HINDALCO,102655,101059,1596,1.58,29696,17759.24766,19793494952,2721.60952,1006
NBCC,23782,23415,367,1.57,1932,1628.4385,974317890,147.0664,86
PETRONET,22272,21930,342,1.56,5572,5311.12206,2624095168,395.15668,290
AUROPHARMA,35784,35238,546,1.55,11200,21235.3939,8305805321,1532.65321,1660
RELIANCE,519362,511630,7732,1.51,234388,133573.183,143814796845,16995.26845,1309
ICICIGI,31183,30719,464,1.51,6975,5471.86757,3020878113,326.46113,1493
DRREDDY,52355,51579,776,1.5,10718,15845.07075,6343403093,860.90593,1144
INDUSTOWER,77210,76077,1133,1.49,21005,22541.96175,11726815645,2018.25445,376
GODFRYPHLP,9205,9072,133,1.47,2004,2071.13733,952019843,123.58593,2029
NESTLEIND,27957,27565,392,1.42,7146,11520.85725,3987331810,453.6681,1398
UNIONBANK,38009,37483,526,1.4,11698,18455.30148,8029267062,1299.45125,186
MAHABANK,9125,8999,126,1.4,4330,4878.05955,2016560130,341.2513,85
INDHOTEL,38275,37750,525,1.39,10005,14256.8146,5902669110,683.6911,716
INDIGO,80155,79084,1071,1.35,29399,21692.95069,20310457359,3069.22359,5001
HEROMOTOCO,59292,58545,747,1.28,38813,21441.90069,29715504043,4014.99043,5270
SIEMENS,36163,35713,450,1.26,11608,11336.25654,7196359317,1111.86817,3927
SHRIRAMFIN,62818,62059,759,1.22,25839,20374.94695,21327094395,3691.73895,1037
LICI,59880,59160,720,1.22,9319,7635.80258,4795616644,603.89644,411
CONCOR,29031,28691,340,1.19,3890,4828.7295,2057560675,331.41925,503
RADICO,11808,11670,138,1.18,3103,4846.36557,1602981394,149.16394,4444
360ONE,15032,14862,170,1.14,4065,4989.8353,1904004395,249.44395,1136
FINNIFTY,12658,12526,132,1.05,15243,1049.69436,24033737700,2168.277,25935
MUTHOOTFIN,56610,56039,571,1.02,29195,28858.79191,21246669369,3626.60619,2880
CAMS,22347,22130,217,0.98,5443,5553.87508,2955825468,303.83718,736
PNBHOUSING,20706,20511,195,0.95,8572,8243.64411,5891875203,1067.71203,1182
ABB,25762,25536,226,0.89,7214,9878.58085,5860675333,1057.87833,7434
AMBUJACEM,97862,97031,831,0.86,7753,7778.47044,3044648916,390.68916,398
HINDUNILVR,119106,118101,1005,0.85,33196,16545.05829,18465795288,1909.05288,1960
CIPLA,46977,46604,373,0.8,12458,12380.6036,6268093732,784.99982,1395
PRESTIGE,20982,20817,165,0.79,5156,7726.5571,2980779556,548.43556,1550
GVT&D,40615,40303,312,0.77,9537,7756.43883,4597037926,1014.75426,4367
GLENMARK,38074,37797,277,0.73,6814,12955.20851,5112725347,938.07847,2451
MARICO,21585,21428,157,0.73,5756,12010.38672,4556018964,479.18964,806
SBICARD,48083,47734,349,0.73,42328,42566.75016,18854541760,3273.4976,674
MOTHERSON,35344,35091,253,0.72,11239,18487.28868,9739270810,1500.6781,162
TATACONSUM,50305,49945,360,0.72,9423,11369.25542,4254669963,596.05463,1015
SONACOMS,19359,19223,136,0.71,3460,6858.26184,2766264693,447.55693,788
CROMPTON,52418,52054,364,0.7,5329,5936.21342,2149068426,333.28676,231
PAGEIND,18858,18729,129,0.69,8386,8564.7434,5393545555,510.45555,35825
LAURUSLABS,44821,44518,303,0.68,17236,37756.79923,24093598882,3802.30882,1876
AXISBANK,195822,194523,1299,0.67,41688,25522.33575,30989298375,3433.60875,1266
ASIANPAINT,64932,64516,416,0.64,16660,6930.76587,10147522650,1040.2765,2500
HDFCLIFE,81652,81150,502,0.62,24982,29812.50283,12244541672,1657.88172,533
PREMIERENE,27124,26984,140,0.52,5602,7727.31453,3008573386,472.51386,990
SUPREMEIND,20037,19936,101,0.51,34947,11298.74462,21610237517,3876.63767,3598
BAJFINANCE,134940,134265,675,0.5,25079,30145.73025,17378862457,2599.47457,1060
PFC,121388,120850,538,0.45,31172,17004.17147,13139383478,1942.88978,353
PGEL,21089,20996,93,0.44,4412,4768.68327,1966226039,405.76039,559
AMBER,26438,26326,112,0.43,6754,8337.90023,4340247809,837.27809,7439
IOC,44463,44275,188,0.42,6791,9837.50283,3612630352,402.30352,135
BAJAJ-AUTO,55353,55121,232,0.42,38146,23127.76221,32119935021,3491.77521,11800
NHPC,28743,28627,116,0.41,5234,5566.33423,2277227200,321.826,76
ADANIENT,103642,103228,414,0.4,37492,35239.58061,31424155229,5363.91629,2950
UPL,33030,32913,117,0.36,7690,12393.56996,4919279682,664.96232,573
BANKINDIA,27611,27525,86,0.31,5070,9706.67672,2878522920,399.4692,142
YESBANK,53824,53663,161,0.3,6292,8497.69247,3655344098,515.38298,22
DELHIVERY,21852,21790,62,0.28,4455,7388.38568,3596851687,480.31062,453
CHOLAFIN,30878,30817,61,0.2,10078,26644.7015,9075702981,1427.52981,1848
COALINDIA,126515,126299,216,0.17,94651,50545.42789,49390753657,6046.15657,418
UNOMINDA,14739,14716,23,0.16,4692,5422.67198,2685863906,410.78906,1241
TITAN,58458,58374,84,0.14,26769,25638.78793,21106656627,2288.15377,4995
SUZLON,57367,57290,77,0.13,9201,7855.09224,4805950129,785.91029,45
HDFCBANK,1007595,1007913,-318,-0.03,230330,88404.81143,101072660760,11397.6276,710
ADANIENSOL,54535,54554,-19,-0.03,17107,20580.50997,15002096204,3220.47704,1390
MANKIND,18707,18717,-10,-0.05,3374,3817.2872,1638425962,192.25962,2318
ITC,201190,201377,-187,-0.09,50692,13753.82157,22352408757,2105.15757,263
TVSMOTOR,71645,71720,-75,-0.1,21618,20977.79286,14032534678,2047.08428,4132
ANGELONE,30287,30325,-38,-0.13,44508,40858.193,30754940825,7598.53325,303
ETERNAL,104911,105054,-143,-0.14,46109,45708.72339,32674901050,5559.57925,320
COFORGE,49972,50048,-76,-0.15,19325,21092.65601,16209953654,3044.93154,1935
ASHOKLEY,57255,57350,-95,-0.17,24763,23385.026,19487107650,3137.8265,170
LT,130854,131209,-355,-0.27,47925,39732.63913,30127264440,3429.4694,3999
PIIND,36730,36844,-114,-0.31,9248,6339.47305,3410330955,456.23455,2430
LICHSGFIN,51715,51915,-200,-0.39,539,1572.7516,150291610,48.6161,552
NTPC,120022,120525,-503,-0.42,14728,11412.73635,6351706890,676.5939,332
SRF,32841,32982,-141,-0.43,7476,5601.49202,3335861206,404.11206,2546
MAXHEALTH,32703,32845,-142,-0.43,9420,8754.80739,4146684192,684.10692,992
DIXON,125469,126017,-548,-0.43,106146,58190.1898,71780914007,10952.14007,14180
POWERGRID,71147,71475,-328,-0.46,18247,15051.89177,7961013205,868.43205,266
IDFCFIRSTB,65576,65888,-312,-0.47,15168,18649.50405,10542976809,1605.13984,86
ADANIPORTS,70257,70592,-335,-0.47,22184,17558.55754,16468161108,2343.42608,1694
SBILIFE,37928,38110,-182,-0.48,23020,19196.98215,13508946157,1568.98657,1732
GMRAIRPORT,38034,38231,-197,-0.52,6464,9118.00248,3569596308,557.09883,95
SUNPHARMA,84422,84910,-488,-0.57,27907,15604.62785,17235419789,1609.56789,1895
HINDPETRO,32081,32279,-198,-0.61,10078,14030.69445,6085336308,857.5794,356
ADANIGREEN,58866,59247,-381,-0.64,10706,11682.69876,7464138114,1426.86114,1288
TORNTPHARM,36448,36692,-244,-0.66,7473,7476.30727,3953262567,450.37567,4914
VOLTAS,56421,56882,-461,-0.81,11655,6803.54445,4646267377,670.44877,1167
PATANJALI,42436,42791,-355,-0.83,6863,9094.92129,1661914353,291.18353,340
NAUKRI,30907,31177,-270,-0.87,10683,11402.59444,6829630153,812.18153,1302
RBLBANK,26196,26467,-271,-1.02,19735,30467.75974,23302763243,4256.65868,415
PNB,46664,47148,-484,-1.03,9887,16132.6024,7779361840,1197.4584,115
APOLLOHOSP,37708,38115,-407,-1.07,43867,28571.228,46169009487,5508.09487,8760
GAIL,33570,33933,-363,-1.07,22439,16752.71234,12682752968,1828.83468,176
ASTRAL,22588,22864,-276,-1.21,8422,18381.63216,3649626270,555.1177,1498
OIL,14367,14548,-181,-1.24,5418,9570.74776,2821183106,521.30106,487
TATAPOWER,94959,96164,-1205,-1.25,20941,13633.43128,9981302969,1208.31719,365
ABCAPITAL,20256,20523,-267,-1.3,4485,14947.42748,4199006017,654.66017,403
SWIGGY,88611,89820,-1209,-1.35,52572,64994.96052,21004765722,4695.37222,276
MARUTI,156065,158264,-2199,-1.39,153189,51868.05536,95704163032,10974.83032,12760
NYKAA,15794,16029,-235,-1.47,5579,11565.76468,4841536406,763.33281,332
SAIL,51600,52371,-771,-1.47,1441,8420.33247,463078310,101.7456,187
FORTIS,19770,20077,-307,-1.53,4719,9144.05,2458597693,392.25943,910
GRASIM,44655,45398,-743,-1.64,14209,32266.28722,8676546897,1175.71897,3302
KAYNES,56449,57559,-1110,-1.93,2207,5214.47334,688095505,120.00505,3604
FORCEMOT,17738,18087,-349,-1.93,14007,6244.65922,5874738269,948.75769,17829
MFSL,24053,24534,-481,-1.96,4840,11586.21512,1846274400,229.224,1520
VEDL,109380,111633,-2253,-2.02,26036,6776.13361,8020436191,1098.90941,268
INOXWIND,30620,31268,-648,-2.07,910,2552.9248,186899200,48.032,75
BPCL,26526,27114,-588,-2.17,6997,8878.38794,3551735621,543.75996,312
EICHERMOT,71211,73362,-2151,-2.93,43887,34231.7468,30974103360,4080.7336,7672
NIFTYFPI,99,102,-3,-2.94,344,34.232,592653006,2.92006,1545
LODHA,28644,29553,-909,-3.08,12406,9492.63662,9182441181,1114.28681,1200
BSE,144714,151609,-6895,-4.55,146829,82397.06734,95650408124,20201.28124,3446
MCX,76664,81440,-4776,-5.86,117714,59366.62989,85190317436,20736.07436,3330
